time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2024-02-05 09:30:00-05:00,MyStrategy,95da8ba0060e4de7b6e3ff70ec56b9d8,SPY,buy,market,fill,1,gtc,0.0,1,stock,493.70001220703125,100.0,0.0
2024-02-05 12:30:00-05:00,MyStrategy,bf56f9dd855d4c6e88673dd88b9028e7,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-02-05 12:30:00-05:00,MyStrategy,bf56f9dd855d4c6e88673dd88b9028e7,SPY,buy,market,fill,1,gtc,0.0,1,stock,493.70001220703125,100.0,0.0
2024-02-05 15:30:00-05:00,MyStrategy,b4ed8366dd5a4b93bac179db90e376e8,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-02-05 15:30:00-05:00,MyStrategy,b4ed8366dd5a4b93bac179db90e376e8,SPY,buy,market,fill,1,gtc,0.0,1,stock,493.70001220703125,100.0,0.0
2024-02-06 09:30:00-05:00,MyStrategy,e312def1cfda4905a26a6da6da44626a,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-02-06 09:30:00-05:00,MyStrategy,e312def1cfda4905a26a6da6da44626a,SPY,buy,market,fill,1,gtc,0.0,1,stock,493.5199890136719,100.0,0.0
2024-02-06 12:30:00-05:00,MyStrategy,fa42689c5d014ddd87dbe7f85dc87fb9,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-02-06 12:30:00-05:00,MyStrategy,fa42689c5d014ddd87dbe7f85dc87fb9,SPY,buy,market,fill,1,gtc,0.0,1,stock,493.5199890136719,100.0,0.0
2024-02-06 15:30:00-05:00,MyStrategy,ea13270b21484c8f934165c31c373a29,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-02-06 15:30:00-05:00,MyStrategy,ea13270b21484c8f934165c31c373a29,SPY,buy,market,fill,1,gtc,0.0,1,stock,493.5199890136719,100.0,0.0
2024-02-07 09:30:00-05:00,MyStrategy,1f0ebc84f00f4bee84530595c4155ff4,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-02-07 09:30:00-05:00,MyStrategy,1f0ebc84f00f4bee84530595c4155ff4,SPY,buy,market,fill,1,gtc,0.0,1,stock,496.2900085449219,100.0,0.0
2024-02-07 12:30:00-05:00,MyStrategy,2c63097d755a40128ae93689e71f44d5,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-02-07 12:30:00-05:00,MyStrategy,2c63097d755a40128ae93689e71f44d5,SPY,buy,market,fill,1,gtc,0.0,1,stock,496.2900085449219,100.0,0.0
2024-02-07 15:30:00-05:00,MyStrategy,a6f1afa9cfca4f86b23f06ffcfbd681e,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-02-07 15:30:00-05:00,MyStrategy,a6f1afa9cfca4f86b23f06ffcfbd681e,SPY,buy,market,fill,1,gtc,0.0,1,stock,496.2900085449219,100.0,0.0
2024-02-08 09:30:00-05:00,MyStrategy,ea9c68137ff04f37ab4e42d974aecf53,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-02-08 09:30:00-05:00,MyStrategy,ea9c68137ff04f37ab4e42d974aecf53,SPY,buy,market,fill,1,gtc,0.0,1,stock,498.1000061035156,100.0,0.0
2024-02-08 12:30:00-05:00,MyStrategy,a4a0e0e2868c48dc8b4a7d1d7a16596f,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-02-08 12:30:00-05:00,MyStrategy,a4a0e0e2868c48dc8b4a7d1d7a16596f,SPY,buy,market,fill,1,gtc,0.0,1,stock,498.1000061035156,100.0,0.0
2024-02-08 15:30:00-05:00,MyStrategy,90396134002f4d14bde7d2b11e1e5ce0,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-02-08 15:30:00-05:00,MyStrategy,90396134002f4d14bde7d2b11e1e5ce0,SPY,buy,market,fill,1,gtc,0.0,1,stock,498.1000061035156,100.0,0.0
2024-02-09 09:30:00-05:00,MyStrategy,a974ca27dde341218daa0e516091cf9d,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-02-09 09:30:00-05:00,MyStrategy,a974ca27dde341218daa0e516091cf9d,SPY,buy,market,fill,1,gtc,0.0,1,stock,498.8399963378906,100.0,0.0
2024-02-09 12:30:00-05:00,MyStrategy,94957d03f0df4f7a88cf382d3733bf78,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
