time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2024-01-29 09:30:00-05:00,MyStrategy,c15db08c7a954183be3a1a39854d7220,SPY,buy,market,fill,1,gtc,0.0,1,stock,487.7300109863281,100.0,0.0
2024-01-29 12:30:00-05:00,MyStrategy,3cbedfa9dbe344efb160c0d361722572,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-29 12:30:00-05:00,MyStrategy,3cbedfa9dbe344efb160c0d361722572,SPY,buy,market,fill,1,gtc,0.0,1,stock,487.7300109863281,100.0,0.0
2024-01-29 15:30:00-05:00,MyStrategy,446d10fd9a9d4b7689918b704553d4ab,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-29 15:30:00-05:00,MyStrategy,446d10fd9a9d4b7689918b704553d4ab,SPY,buy,market,fill,1,gtc,0.0,1,stock,487.7300109863281,100.0,0.0
2024-01-30 09:30:00-05:00,MyStrategy,cb6bbd4e8335431aa7587647021c8885,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-30 09:30:00-05:00,MyStrategy,cb6bbd4e8335431aa7587647021c8885,SPY,buy,market,fill,1,gtc,0.0,1,stock,490.55999755859375,100.0,0.0
2024-01-30 12:30:00-05:00,MyStrategy,c2481af240654543a947e828266dd9c3,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-30 12:30:00-05:00,MyStrategy,c2481af240654543a947e828266dd9c3,SPY,buy,market,fill,1,gtc,0.0,1,stock,490.55999755859375,100.0,0.0
2024-01-30 15:30:00-05:00,MyStrategy,ce33e517d59640c88f34aaaa3b68c413,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-30 15:30:00-05:00,MyStrategy,ce33e517d59640c88f34aaaa3b68c413,SPY,buy,market,fill,1,gtc,0.0,1,stock,490.55999755859375,100.0,0.0
2024-01-31 09:30:00-05:00,MyStrategy,6990ea0ddb924d8eba96624d0e3d1807,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-31 09:30:00-05:00,MyStrategy,6990ea0ddb924d8eba96624d0e3d1807,SPY,buy,market,fill,1,gtc,0.0,1,stock,488.6199951171875,100.0,0.0
2024-01-31 12:30:00-05:00,MyStrategy,64ae08b136ce410aa480926896b92313,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-31 12:30:00-05:00,MyStrategy,64ae08b136ce410aa480926896b92313,SPY,buy,market,fill,1,gtc,0.0,1,stock,488.6199951171875,100.0,0.0
2024-01-31 15:30:00-05:00,MyStrategy,97c1d707e2bf4cf1b022b0460e206e1b,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-31 15:30:00-05:00,MyStrategy,97c1d707e2bf4cf1b022b0460e206e1b,SPY,buy,market,fill,1,gtc,0.0,1,stock,488.6199951171875,100.0,0.0
2024-02-01 09:30:00-05:00,MyStrategy,087c035825a4497f9cc887c106fb0c31,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-02-01 09:30:00-05:00,MyStrategy,087c035825a4497f9cc887c106fb0c31,SPY,buy,market,fill,1,gtc,0.0,1,stock,484.6300048828125,100.0,0.0
2024-02-01 12:30:00-05:00,MyStrategy,5547cbbcc8c946949fdc39fc12a1d3b2,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-02-01 12:30:00-05:00,MyStrategy,5547cbbcc8c946949fdc39fc12a1d3b2,SPY,buy,market,fill,1,gtc,0.0,1,stock,484.6300048828125,100.0,0.0
2024-02-01 15:30:00-05:00,MyStrategy,582584d72a2a444684bfdfcbdbe23565,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-02-01 15:30:00-05:00,MyStrategy,582584d72a2a444684bfdfcbdbe23565,SPY,buy,market,fill,1,gtc,0.0,1,stock,484.6300048828125,100.0,0.0
2024-02-02 09:30:00-05:00,MyStrategy,ef76c1ee55a6448dbe8cfedf66e7f2d5,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
